job_title,company_name,company_size,location,salary_min,salary_max,salary_currency,experience_required,skills,job_type,job_level,posted_date,deadline,job_description,benefits,source
Senior IT Quality Control Officer,LOTTE FINANCE VIETNAM,,Hà Nội,,,VND,3.0,['Senior IT Quality Control Officer'],Nhân viên chính thức,Nhân viên,2026-06-07,2026-07-07,"- Develop Test Plans and Test Cases based on system design documents and business requirement specifications.- Prepare test data (Test Data) to support testing activities.- Review business requirement documents and system design documents to ensure comprehensive test coverage.- Execute testing scenarios according to the approved testing plan.- Record, analyze, and track system defects identified during the testing process.- Monitor testing progress and prepare periodic testing reports.- Evaluate system quality prior to deployment and handover to business units.- Work closely with the system development team during testing to resolve and fix identified issues.- Support business units during User Acceptance Testing (UAT).- Ensure that the system fully meets business requirements before being released to production.- Research and apply testing tools and methodologies to improve testing efficiency.- Propose improvements to software testing processes and quality management practices.- Other tasks as assigned by the manager.

[Yêu cầu]
1. Education:Bachelor’s degree or higher in Information Technology, Computer Science, or related fields.2. Experience- At least 03 years of experience in software testing or system quality assurance.- Experience in testing web applications and mobile applications.- Experience using API testing tools, Performance Testing tools, or Automation Testing tools is an advantage.- Experience participating in real IT projects.- Knowledge of consumer finance systems or banking/financial systems is an advantage.3. Skills and Professional Competencies- Good understanding of the Software Development Life Cycle (SDLC).- Strong analytical, evaluation, and problem-solving skills.- Good communication and collaboration skills.- Ability to work independently as well as in a team environment.- Ability to work under pressure and meet deadlines.- Strong critical thinking and attention to detail.",Chế độ bảo hiểm; Phụ cấp; Đồng phục,careerviet
Business Analyst,Công ty TNHH Viettel - CHT,,Hà Nội,,,VND,2.0,"['Business Analyst', 'Phân tích kinh doanh', 'Sales analyst', 'Analysts']",Nhân viên chính thức,Nhân viên,2026-06-07,2026-07-07,"Gia nhập đội ngũ tiên phong dẫn dắt sự thay đổi cùng Viettel IDCHơn cả một công việc, Viettel IDC mang đến cho bạn cơ hội phụng sự, kiến tạo và dẫn dắt hạ tầng chuyển đổi số quốc gia.Các nhiệm vụ chính:Khảo sát xây dựng tài liệu phân tích yêu cầu nghiệp vụ (PTYCNV), tài liệu Prototype cho các sản phẩm, nghiệp vụ của công tyTiếp nhận, khảo sát, thu thập yêu cầu từ đơn vị trong công ty để đưa ra các yêu cầu về nghiệp vụ, giao diện và tính năng; đánh giá độ phù hợp của các yêu cầu với tổng thể hệ thống hiện tạiTham gia kiểm thử chất lượng phần mềm, nghiệm thu sản phẩm trước khi thực hiện chuyển giaoPhối hợp với các bộ phận theo dõi và cảnh báo tình trạng hợp đồng của các khách hàng.Theo dõi báo cáo tình hình kinh doanh (doanh thu, khách hàng,…) của các sản phẩm dịch vụ đang phụ tráchHoàn thiện các thủ tục thanh quyết toán cho các đối tác và tổng hợp, báo cáo số liệu doanh thu hàng tháng.Tư vấn bộ phận kinh doanh quy trình bán hàng, lên đơn, gia hạn hợp đồng cho khách hàng.Tham mưu, đề xuất, báo cáo ban Giám đốc Công ty và ban Giám đốc Trung tâm Dịch vụ Hợp tác các phương án cải tiến quy trình sản phẩm.

[Yêu cầu]
I. Yêu cầu:Tốt nghiệp chuyên ngành Công nghệ thông tin (CNTT) / điện tử viễn thông (ĐTVT) hoặc chuyên ngành khác liên quanKinh nghiệm: Có tối thiểu1 nămkinh nghiệm thực tế ở các vị trí tương đươngƯu tiên có kinh nghiệm trong việc phát triển phần mềm theo mô hình Agile, Scrum, định hướng và thiết kế dựa trên đặc trưng, yêu cầu chức năng, hiệu suất, và trải nghiệm của người dùngNgoại ngữ: Tiếng Anh TOEIC: Tối thiểu550 điểmhoặc chứng chỉ khác tương đương, có khả năng giao tiếp cơ bản và đọc tài liệu bằng tiếng Anh.Có kỹ năng viết tài liệu chuyên môn, sử dụng các phần mềm thiết kế như EA | Power Designer, Visio, UMLƯu tiên có kỹ năng và kinh nghiệm Test sản phẩm CNTTII. Chế độ:1. Hưởng mức thu nhập thuộc top các công ty hàng đầu trong lĩnh vực CNTT tại Việt Nam.2. Các chế độ phúc lợi xã hội theo quy định pháp luật như: BHYT, BHXH, BHTN...3. Hưởng các chế độ phúc lợi hấp dẫn khác: Du lịch, nghỉ mát, bảo hiểm sức khỏe, bảo hiểm nhân thọ cho nhân sự xuất sắc, thưởng theo kết quả sản xuất kinh doanh...4. Đào tạo nâng cao nghiệp vụ, kỹ năng để trở thành chuyên gia hàng đầu trong lĩnh vực CNTT.5. Cơ hội phát triển nghề nghiệp theo 2 chóp: quản lý hoặc chuyên gia.",Chế độ bảo hiểm; Du Lịch; Chế độ thưởng,careerviet
Data Engineer,Tổng Công Ty Cổ Phần Bảo Hiểm Ngân Hàng TMCP Công Thương Việt Nam,,Hà Nội,,,VND,3.0,"['Data Engineer', 'Data']",Nhân viên chính thức,Nhân viên,2026-06-07,2026-07-07,"Tham gia thiết kế, xây dựng và duy trì các pipeline dữ liệu (ETL/ELT) từ nhiều nguồn khác nhau;Hỗ trợ phát triển và duy trì kho dữ liệu (Data Warehouse) phục vụ mục tiêu phân tích và báo cáo;Vận hành, triển khai các job ETL, tổng hợp dữ liệu;Đảm bảo chất lượng dữ liệu: kiểm tra, làm sạch và xử lý dữ liệu lỗi;Học hỏi, cập nhật các công nghệ mới để tối ưu hóa hiệu suất hệ thống dữ liệu;Tham gia triển khai các công cụ giám sát và cảnh báo để đảm bảo hệ thống dữ liệu hoạt động ổn định;Phối hợp với các phòng ban để hiểu nhu cầu dữ liệu và hỗ trợ triển khai các giải pháp phù hợp;Hỗ trợ các nhiệm vụ khác trong phạm vi công việc khi được yêu cầu.

[Yêu cầu]
Tốt nghiệp đại học chuyên nghành CNTT hoặc liên quan;Có kinh nghiệm làm việc với các hệ quản trị cơ sở dữ liệu như PostgreSQL, SQL Server, Oracle, Snowflake hoặc BigQuery.Thành thạo một hoặc nhiều ngôn ngữ lập trình: Python, Java,Kinh nghiệm làm việc với các công cụ ETL như Airflow, dbt, Talend, Informatica.Hiểu biết về các nền tảng xử lý dữ liệu lớn như Apache Spark, Kafka, Hadoop.Có kinh nghiệm triển khai hệ thống dữ liệu trên nền tảng AWS, Azure hoặc Google Cloud Platform (GCP).Kinh nghiệm làm việc với hệ thống lưu trữ dữ liệu NoSQL như MongoDB, Cassandra, Elasticsearch là một lợi thế.Kỹ năng tối ưu hóa truy vấn SQL và hiệu suất hệ thống dữ liệu.Hiểu biết về các phương pháp quản lý dữ liệu, bảo mật và tuân thủ dữ liệu (GDPR, HIPAA là một lợi thế).Kinh nghiệm với CI/CD, containerization (Docker, Kubernetes) là một lợi thế.Kỹ năng scripting tốt (Bash, Python).Tư duy giải quyết vấn đề tốt, có khả năng làm việc độc lập và teamwork.Điểm cộng:Có kinh nghiệm làm việc trong các hệ thống dữ liệu real-time.Kinh nghiệm trong việc triển khai kiến trúc Data Lake, Data Mesh hoặc Data Fabric.Có chứng chỉ liên quan đến Data Engineering từ AWS, GCP hoặc Azure.",Laptop; Chế độ bảo hiểm; Du Lịch,careerviet
Giảng Viên Quản Trị Mạng Và Quản Trị Hệ Thống,Chương trình Học viện Công nghệ BKACAD,,"Hồ Chí Minh, Hà Nội",20000000.0,60000000.0,VND,,[],"Nhân viên chính thức , Bán thời gian",Nhân viên,2026-06-07,2026-07-07,"Ứng viên trúng tuyển sẽ làm việc dưới sự quản lý của Ban giám đốc và Trưởng bộ phận giảng viênNhiệm vụ:- Giảng dạy các giáo trình chuẩn của Cisco và Microsoft như CCNA, CCNP, CEH, MCSA,MCSE ,MCITP….- Nghiên cứu, cập nhật các công nghệ của Cisco và Microsoft để có thể giảng dạy được các khóa học khác đặc biệt các khóa theo yêu cầu doanh nghiệp- Đề xuất xây dựng các giáo trình mới liên quan đến công nghệ Cisco và Microsoft- Xử lý các vấn đề kỹ thuật khác theo yêu cầu của Trưởng bộ phận giảng viên.

[Yêu cầu]
-          Yêu thích, đam mê và muốn gắn bó với công việc Giảng dạy-          Kỹ năng sư phạm và giao tiếp tốt-          Hiểu biết sâu sắc về các công nghệ mạng Cisco và Microsoft-          Có kinh nghiệm giảng dạy là một lợi thế.-          Nhiệt tình, năng động, và có trách nhiệm với công việc.-          Có tinh thần học hỏi và biết lắng nghe.-          Ưu tiên các ứng viên đã có các chứng chỉ như CCNA, CCNP, MCSA,MCSE, và sử dụng được tiếng Anh.",Chế độ bảo hiểm; Du Lịch; Phụ cấp,careerviet
Procurement Specialist,CÔNG TY TNHH GALAXY DIGITAL HOLDINGS,,Hồ Chí Minh,,,VND,2.0,"['Nhân viên mua sắm', 'Purchasing Specialist', 'Procurement Assistant']",Nhân viên chính thức,Nhân viên,2026-06-07,2026-07-07,"Job Overview:The Senior Procurement Specialist is responsible for executing purchasing activities, particularly in the Information Technology (IT) category. This role involves supplier coordination, cost optimization, and ensuring timely delivery of goods and services while maintaining compliance with company policies and technical requirements.Job Description:Manage end-to-end procurement activities for IT-related goods and services (hardware, software, licensing, IT services, etc.).Collaborate with IT and related departments to clarify technical requirements and sourcing plans.Source, evaluate, and select IT vendors based on quality, price, and service criteria.Support price and contract negotiation to ensure cost-effectiveness and risk mitigation.Track purchase orders, delivery status, and ensure on-time, in-full delivery.Coordinate with suppliers to handle warranty, support, and after-sales service issues.Maintain accurate procurement documentation and update supplier databases.Participate in IT procurement planning and support the implementation of sourcing strategies.Ensure compliance with internal procurement policies and regulatory requirements.Manage technology projects and collaborate closely with stakeholders (technical, legal, finance) to optimize costs, mitigate procurement risks, ensure on-schedule project delivery, and maximize overall effectiveness.

[Yêu cầu]
Bachelor's degree in Business Administration, Supply Chain, IT Management, or a related field.Minimum 2 years of experience in procurement, managing technology projects with proven experience in IT purchasing.Strong knowledge and experience in CAPEX procurement, with the ability to conduct financial analyses and evaluations to support procurement decisions, including TCO, IRR, BOM/BOQ, cost-benefit analysis, and other investment evaluation methods.Solid understanding of IT products, vendors, and market pricing.Strong analytical, negotiation, and communication skills.Good command of English (written and spoken).Proficient in Microsoft Office and procurement systems.Ability to manage multiple tasks, prioritize workload, and work under pressure.Benefits:Competitive salary.Annual performance bonus.Full social, health, and unemployment insurance per labor law.Learning & development opportunities in both procurement and technology domains.Dynamic and collaborative working environment within Galaxy Holdings’ ecosystem.Exposure to large-scale IT transformation and digitalization projects.",Laptop; Chế độ bảo hiểm; Phụ cấp,careerviet
IT Admin & Document Control Staff,Công Ty TNHH YKK Việt Nam,,Đồng Nai,,,VND,1.0,"['IT Admin', 'IT Administrator', 'Nhân viên lưu trữ', 'Nhân viên văn thư']",Nhân viên chính thức,Nhân viên,,2026-06-07,"Handle and track IT purchasing and payment documents (PR/PO, contracts, invoices)Coordinate with Accounting, Purchasing, HR, vendors, and internal departmentsManage IT asset records (handover, assignment, return, filing)Support ISO documentation (ISO 9001 / ISO 27001) and related recordsFollow up on checklists, audits, and documentation complianceProvide administrative support for IT departmentImprove document control processes and filing systemsPerform other tasks assigned by the manager

[Yêu cầu]
Education: University degreeExperience: 1–2 years in admin, document control, purchasing, or accounting supportSkills:Strong document control and administrative skillsGood coordination and follow-up abilityCareful, organized, and responsibleGood communication and teamworkProficient in Microsoft Office (Excel, Word, Outlook)Basic knowledge of SharePoint / Microsoft Teams is a plusExperience with ISO documentation is preferred",Chế độ bảo hiểm; Du Lịch; Phụ cấp,careerviet
Business Analyst,CÔNG TY TNHH GALAXY DIGITAL HOLDINGS,,Hồ Chí Minh,,,VND,3.0,['Business Analyst'],Nhân viên chính thức,Nhân viên,2026-06-07,,"Galaxy Pay: Powering Next-Gen Digital PaymentsGalaxy Pay is a leading fintech company focused on driving the future of digital payments. With a vision to be the premier provider of digital payment solutions, Galaxy Pay offers a comprehensive, secure, and convenient payment platform featuring:Payment gateway servicesPOS and Soft POS solutionsFinancial management tools for revenue and expense trackingDigital wallet servicesA suite of other innovative fintech offeringsBy leveraging the latest payment technologies and industry expertise, Galaxy Pay is empowering businesses and consumers to seamlessly navigate the digital financial landscape. Its diverse product portfolio is designed to meet the evolving needs of its clients, facilitating secure, efficient, and user-friendly payment experiences.Galaxy Pay is seeking a Business Analystwith strong analytical skills and a solid understanding of the payment intermediary industry to help build and optimize our electronic payment products and services. You will act as a bridge between business and technical teams, taking the lead in requirement analysis, process design, and solution proposals to deliver secure, fast, and efficient payment experiences for our customers.Responsibilities:Identify user needs and market dynamics, and use these to inform the strategic direction.Analyze business and user needs, documentation of requirements, and translation into proper system requirement specifications;Responsible for product backlog, implementation & working with Product Manager to commit on the release planPlan and prioritize development activities based on system, available resources, business goals, and end-user impactProvide the support to test the system and produce the system documentation and user manuals.Train internal employees or external clients on changes, new systems, or new procedures.Participate in designing payment flows: QR, SoftPOS, API/SDK integrationCommunicate with cross-functional teams (Business Unit, IT) and work with go-to market stakeholders to launch features.Work closely with designers to create simple, intuitive yet efficient user experiences (primarily mobile) that make customers love, regularly communicate and report the change activities plus their effectiveness across the organisation.Launch new products and features, test their performance, measure features and iterate quickly.

[Yêu cầu]
Minimum 3-year experience as a Business AnalystExcellent communication and presentation skillsModeling and designing business processes;Familiar with sequence diagram, API/SDK integration, user flow/ user journey, wireflow, service blueprintsData-driven/Technical knowledge is a plusStrong understanding of Payment systems, QR Code, SoftPOS, transaction flows.Having experience in banking or financial company is a plus;Experienced in tools: Flows (Draw.io), Mockups (Figma), Project management (Jira, Confluence), API tools (Postman)BENEFITS:Attractive income (base salary & performance bonus), Social insurance according to Vietnam law.Devices provided (Laptop, monitor…)Health InsuranceAnnual Health Check-upFrequent team bonding and company activities/ events.Working environment: young, dynamic, productive & speed-focused.Work in a newly innovated office and open working space",Laptop; Chế độ bảo hiểm; Phụ cấp,careerviet
Backend Engineer (Golang),CÔNG TY TNHH GALAXY DIGITAL HOLDINGS,,Hồ Chí Minh,,,VND,4.0,"['backend', 'backend engineer', 'golang']",Nhân viên chính thức,Nhân viên,2026-06-07,,"About Galaxy Pay:Vision:Become popular, connected, simple & secure payment platform for businesses and consumers in Vietnam.Mission:Provide a smart, comprehensive online payment platform for business Apps and Websites of companies in the digital ecosystem.Connecting customers with the digital ecosystem, creating added value and seamlessly experiencesProduct & Services:Payment GatewayEwalletPayment ServicesResponsibilities:We are currently seeking an experienced Backend Engineer (Golang) who has worked in the digital payment industry. The candidate will be involved in software development projects within the payment sector, utilizing the following technologies and tools:Develop and operate backend systems forFinTech / Banking / Merchant ManagementusingGolang, ensuringsecurity, stability, high availability, and compliance with regulatory requirements.Build and maintainpayment core, settlement, merchant onboarding, risk & monitoring, transaction & settlement managementserving banks, payment gateways, e‑wallets, and merchant partners.Designmicroservices, RESTful APIs, and gRPCto connect the core system with banks, payment gateways, e‑wallets, merchant apps, and POS systems.Design and implementmerchant management systemsincluding merchant profile management, KYC/KYB, risk rating, limits, transaction monitoring, chargeback handling, settlement, and reporting.Work withdatabase(PostgreSQL, MySQL, Redis, message queues) to handle high‑volume transactions and optimizeconcurrency, locking, idempotency, and data consistencyin financial systems.Integrate withmessage queues / pub‑sub(Kafka, RabbitMQ, NATS, etc.) for async processing, event‑driven workflows such as settlement, fraud detection, and notifications.Write unit and integration tests, collaborate with QA to ensuredata integrity, audit trails, and reconciliationacross systems and partners.Participate incode reviews, mentoring junior/mid developers, and help define and enforce coding standards, API contracts, logging, and monitoring for FinTech services.

[Yêu cầu]
Minimum4–5 years of backend development experience, with≥ 2 years using Golangin production systems; candidates withFinTech, Banking, Payment, or Merchant Management experience are preferred.Hands‑on experience buildingpayment core, settlement, merchant onboarding, risk/chargeback, or similarmerchant management systems.Solid understanding ofGo concurrency, context, error handling, testing, and idempotent patternsto ensure safety and correctness in financial systems.Strong experience withRESTful APIs and gRPC, designing interfaces between backend, banks, payment gateways, e‑wallets, and POS.Experience working withPostgreSQL/MySQL, Redis, Kafka/RabbitMQ/NATSin high‑throughput, real‑time transaction environments.Basic understanding ofpayment flows, settlement, reconciliation, retry/duplicate handling, and ability to collaborate with finance/ops teams to ensure data matching.Familiarity withcloud, Docker, Kubernetes, and CI/CD(AWS/GCP/Azure) is a strong plus.Ability tolead backend modules/services, clarify requirements with Product, banks, and payment partners, and document technical designs clearly.BENEFITS:Attractive income (base salary & performance bonus).Devices provided (Laptop, monitor…)Health InsuranceAnnual Health Check-upAirline ticket promotionFrequent team bonding and company activities/ events.Work in a newly innovated office and open working space",Laptop; Chế độ bảo hiểm; Phụ cấp,careerviet
Chuyên Viên Công Nghệ Thông Tin,CÔNG TY CỔ PHẨN ỨNG DỤNG VÀ CHUYỂN GIAO CÔNG NGHỆ XÂY DỰNG (CJSC),,Hà Nội,,,VND,3.0,"['Nhân viên công nghệ thông tin', 'Nhân viên kỹ thuật CNTT', 'Kỹ thuật viên', 'Technician', 'Nhân viên kỹ thuật', 'Nhân viên phòng kỹ thuật', 'Kỹ sư công nghệ thông tin', 'IT Engineer', 'Information Technology Engineer', 'Kỹ sư CNTT']",Nhân viên chính thức,Nhân viên,2026-06-06,2026-07-06,"Quản trị và vận hành hệ thống CNTT của công ty: mạng LAN/Wifi, internet, server, hệ thống lưu trữ và sao lưu dữ liệu.Cài đặt, cấu hình, bảo trì máy tính, máy in và các thiết bị CNTT; theo dõi, kiểm kê và quản lý tài sản thiết bị công nghệ thông tin.Hỗ trợ kỹ thuật cho CBNV trong quá trình sử dụng máy tính, phần mềm, email và xử lý các sự cố liên quan đến hệ thống CNTT.Quản lý và hỗ trợ triển khai các phần mềm phục vụ hoạt động công ty (Office, phần mềm kế toán, quản lý dự án, AutoCAD, BIM…); quản lý tài khoản và phân quyền người dùng.Đảm bảo an toàn thông tin và bảo mật hệ thống CNTT, phòng chống virus và các rủi ro an ninh mạng.Hỗ trợ triển khai hệ thống CNTT tại các công trường/dự án và thực hiện các công việc khác theo phân công của cấp trên.

[Yêu cầu]
Tốt nghiệp Đại học chuyên ngành Công nghệ thông tin, Hệ thống thông tin, Mạng máy tính hoặc các ngành liên quan.Có từ 3 năm kinh nghiệm ở vị trí tương đương (ưu tiên đã làm tại doanh nghiệp xây dựng hoặc môi trường nhiều chi nhánh, công trường).Có kiến thức về hệ thống mạng LAN/WAN, Wifi, máy chủ, thiết bị mạng và phần cứng máy tính.Thành thạo cài đặt, cấu hình và xử lý sự cố Windows, Microsoft Office, email, máy in, thiết bị văn phòng.Có hiểu biết về bảo mật hệ thống, sao lưu dữ liệu, phòng chống virus và an ninh mạng cơ bản.Kỹ năng xử lý sự cố nhanh, hỗ trợ người dùng tốt, giao tiếp và làm việc nhóm.Có tinh thần trách nhiệm, chủ động trong công việc, sẵn sàng hỗ trợ kỹ thuật khi cần.Chính sách quyền lợi.Mức lương: 15.000.000 – 18.000.000 VNĐ/tháng + PC ăn, đánh giá tăng lương định kỳ hàng năm.Đóng BHXH theo quy định của pháp luật. Thưởng các ngày lễ trong năm, thưởng nóng và thưởng cuối năm cạnh tranh.Các chế độ bổ sung như tổ chức chương trình vu lan báo hiếu thăm hỏi gia đình cán bộ nhân viên, các chương trình thăm khám sức khoẻ định kỳ.Cơ hội du lịch hè tối thiểu 1 lần/năm.Môi trường làm việc hiện đại, thân thiện. Được cung cấp đầy đủ các thiết bị, chỗ ngồi phục vụ công việc.Địa điểm và thời gian làm việc.Địa điểm làm việc: 15 Phạm Hùng, Cầu Giấy, Hà NộiThời gian làm việc: nghỉ thứ 7, chủ nhật nghỉ cách tuần.",Laptop; Chế độ bảo hiểm; Du Lịch,careerviet
Project Manager,Laidon Consulting Vietnam,,Hồ Chí Minh,,,VND,1.0,"['Site Secretary', 'Thư ký công trường', 'Trưởng ban quản lý dự án', 'Phó ban quản lý dự án']",Nhân viên chính thức,Nhân viên,2026-06-06,2026-07-06,"About LaidonLaidon, a Certified SAP Partner, operates globally with offices in the US, Japan, and Vietnam, and sales presence in Australia, Germany, England, and Singapore.Laidon developed SimpleMDG, a powerful master data governance solution on SAP BTP that fortifies master data foundations, enhances operational excellence, ensures compliance, and drives innovation at scale. With over 100 out-of-the-box S/4HANA data objects and workflows, SimpleMDG supports powerful governance while eliminating the need for slow, complex, and expensive customizations. SimpleMDG is the master data governance and management platform for enterprises running SAP.Job DescriptionWe are seeking an experienced and results-driven Project Manager with at least 2-5 years of experience to join our dynamic team. In this role, you will be responsible for overseeing the successful implementation of projects, ensuring they are delivered within scope, timeline, and budget.The ideal candidate will have a strong background in project management, excellent communication skills, and a proven ability to work with cross-functional teams. This is an exciting opportunity to contribute to the growth and success of our product, SimpleMDG, by driving the successful execution of implementation projects.ResponsibilitiesServe as the main point of contact for customers throughout the onboarding and implementation phases.Coordinate cross-functional teams (technical, support, product) to deliver customer projects on time and within scope.Facilitate project kick-offs, schedule meetings, and track project milestones and deliverables.Monitor customer feedback and escalate issues to ensure prompt resolution.Prepare and maintain customer-facing documentation such as project plans, meeting notes, and status reports.Maintain project documentation and ensure project tools (e.g., Jira, Smartsheet) are updated.Collaborate with internal stakeholders (Sales, Presales) to ensure smooth communication and expectation setting.

[Yêu cầu]
Strong fluency in English is a must, Japanese is a plusThe ability to work in the evening or early morning base on the project3+ years of experience in project coordination, customer success, or account management (preferably in tech or SaaS).Bachelor’s degree in Business Administration, Information Systems, or related fields.A customer-first mindset and strong interpersonal skills.Strong organizational and time management skills; ability to manage multiple priorities in a fast-paced environment.Experience in SAP or ERP environments is a plus, but not required.Detail-oriented with the ability to document accurately and follow through.Proactive, resourceful, and solutions-oriented.Able to work independently while also being a strong team player.",Laptop; Chế độ bảo hiểm; Du Lịch,careerviet
Product Support,CÔNG TY CỔ PHẦN KREDIVO VIỆT NAM,,Hồ Chí Minh,15000000.0,30000000.0,VND,2.0,[],Nhân viên chính thức,Nhân viên,2026-06-06,2026-07-06,"Maintain a deep understanding about the product functionality and flow processCreate and update the support documentation such as manual book and FAQAssist and give clear and accurate guidance to the operational team regarding their inquiries and casesTroubleshoot and monitor cases happen in the operational and coordinate with the engineering and product team to solve itCollect and analyse feedback from the operational side regarding request or suggestion for product improvementCoordinate with third party (Vendors) to maintain operational stabilityResponsible and proactive to act on any alerts and highlights related to the productsSet the product strategy, prioritize features, build consensus, and coordinate product schedules with a team of engineers to ship high-quality products or features to the internal FinAccel teams.Drive data-informed decisions by integrating user research, data analysis, and stakeholder feedback into product requirements, ensuring products satisfy user needs.

[Yêu cầu]
Professional-level fluency in English (both written and verbal)Strong command of the fundamental concepts, practices, and procedures of product managementSelf-starter with strong project management skills to follow through on executionStrong analytical and troubleshooting skills to identify and resolve complex technical issues.Clear and professional verbal/written communication for both technical and non-technical audiences.Ability to write and run queries (SQL / Big Query) to investigate data and backend behaviour.Solid understanding of API and WebhooksHigh level of empathy and patience when handling customer inquiries.Sharp attention to detail for tracking cases and maintaining clear support logs.Proven ability to work independently or collaborate effectively within a team.",Laptop; Chế độ bảo hiểm; Chế độ thưởng,careerviet
PROJECT MANAGER (IT),CÔNG TY CỔ PHẦN CS GROUP,,Hà Nội,30000000.0,45000000.0,VND,2.0,"['Site Secretary', 'Thư ký công trường', 'Trưởng ban quản lý dự án', 'Phó ban quản lý dự án', 'Project manager']",Nhân viên chính thức,Quản lý,2026-06-06,2026-07-06,"Tiếp nhận yêu cầu từ stakeholder, phân tích và chuyển hóa thành backlog/kế hoạch triển khai cho team DevPhân bổ công việc, theo dõi tiến độ, quản lý rủi ro và chủ động xử lý các vấn đề phát sinhKiểm soát chất lượng đầu ra: tham gia review code ở mức logic, đảm bảo đúng yêu cầu và luồng xử lýPhối hợp triển khai, kiểm soát quy trình release, giám sát hệ thống sau deploy (log, lỗi, incident)Nghiên cứu và ứng dụng AI vào quy trình phát triển, vận hành nhằm tối ưu hiệu quả teamBáo cáo tiến độ và tình hình dự án cho quản lý cấp trên

[Yêu cầu]
Bắt buộcTối thiểu 2 năm kinh nghiệm quản lý dự án phần mềm (team từ 4 người trở lên)Nền tảng kỹ thuật tốt, hiểu luồng hệ thống; có khả năng đọc hiểu và review codeCó kiến thức và khả năng ứng dụng AI (LLM, AI coding tools, automation) vào quy trình phát triển và vận hànhTư duy logic, khả năng phân tích vấn đề và đưa ra quyết định nhanhKỹ năng giao tiếp tốt, phối hợp liên phòng ban và quản lý stakeholder hiệu quảƯu tiênCó hiểu biết về Backend (API, database, kiến trúc hệ thống)Có hiểu biết về Frontend (web/mobile, UX cơ bản)Có hiểu biết về DevOps (CI/CD, logging, monitoring, AWS, Linux)Có chứng chỉ PMP, Scrum Master hoặc tương đươngKinh nghiệm làm việc với Agile/Scrum",Chế độ bảo hiểm; Du Lịch; Phụ cấp,careerviet
"Chuyên viên Cao cấp Tổ chức Cung ứng - Máy móc, kỹ thuật, IT",Nova Service Group - Công ty Cổ phần Tập đoàn Nova Services,,Hồ Chí Minh,,,VND,3.0,[],Nhân viên chính thức,Trưởng nhóm / Giám sát,2026-06-06,2026-07-06,"1. Thực hiện kế hoạch cung ứng trong phạm vi lĩnh vực được phân công- Thực hiện xây dựng/cải tiến quy trình, quy định cung ứng .- Tham gia xây dựng kế hoạch nguồn cung (chất lượng, an toàn, pháp lý, rủi ro, thuế,...) phù hợp với NSG và các dự án.- Tham gia xây dựng kế hoạch cung ứng cho NSG và các dự án (trong giai đoạn lập kế hoạch phát triển dự án).- Thu thập yêu cầu nội bộ về nguồn cung, kết nối yêu cầu nội bộ với năng lực của các nhà cung cấp.- Quản lý hàng tồn kho, đảm bảo đáp ứng nhu cầu kinh doanh.2. Thực hiện kế hoạch cung ứng và theo dõi ngân sách cung ứng theo kế hoạch được duyệt- Thực hiện kế hoạch cung ứng đã được phê duyệt.- Đàm phán hợp đồng cung ứng với nhà cung cấp .- Đề xuất lựa chọn nhà cung cấp phù hợp với tiêu chuẩn NSG.- Theo dõi ngân sách cung ứng và thực hiện thanh toán cho nhà cung cấp theo tiến độ, đúng quy định hợp đồng.3. Quản lý danh mục hàng hóa của NSG- Thu thập dữ liệu thị trường và dữ liệu nhà cung cấp .- Cập nhật danh mục nhà cung cấp , danh mục hàng hóa .- Tham gia xây dựng chỉ tiêu đánh giá nhà cung cấp.- Phát triển mối quan hệ với nhà cung cấp chiến lược.

[Yêu cầu]
- Tốt nghiệp Cao đẳng trở lên các chuyên ngành Kinh tế, Quản trị Kinh doanh, Quản lý Chuỗi Cung Ứng, Công nghệ Thực phẩm, hoặc các ngành liên quan.-  Kiến thức về quy trình mua hàng trong & ngoài nước, đặc biệt trong lĩnh vực thực phẩm.- Hiểu biết về các quy định an toàn thực phẩm, tiêu chuẩn chất lượng thực phẩm.- Có trên 5 năm kinh nghiệm trong lĩnh vực Cung ứng thực phẩm, Mua hàng thực phẩm, Dự toán ngân sách thực phẩm, Quản lý chuỗi cung ứng thực phẩm.- Tư duy tích cực, chủ động.- Kỹ năng đàm phán, thương lượng, giao tiếp, xây dựng mối quan hệ tốt với nhà cung cấp.- Khả năng làm việc độc lập và làm việc nhóm.- Kỹ năng phân tích, tổng hợp, báo cáo.- Thành thạo MS Office (Word, Excel, PowerPoint).- Hiệu quả, Chính trực, Chuyên nghiệp.- Nhanh nhẹn, linh hoạt, có khả năng thích nghi với môi trường kinh doanh thay đổi nhanh.- Bảo mật thông tin.- Chịu được áp lực cao, có trách nhiệm trong công việc.- Có đạo đức tốt, đáng tin cậy.",Laptop; Chế độ bảo hiểm; Du Lịch,careerviet
